actual_class,predicted_class,confidence,image_path,analysis_group,visual_review,boundary_case,label_review_needed,severity,image_quality,lesion_shape,lesion_distribution,lesion_boundary_visibility,background_difficulty,notes,review_priority,review_instructions
Gray_Leaf_Spot,Gray_Leaf_Spot,0.817604,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (331).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.804673,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (430).jpg,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.766285,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (345).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.761259,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (255).jpg,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.758146,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (223).jpg,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.747294,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (282).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.731229,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (534).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.715914,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (233).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.680332,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (466).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.66034,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (30).jpg,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.65714,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (118).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.645583,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (451).jpg,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.612622,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (186).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.553564,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (417).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.536198,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (569).jpg,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.534916,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (27).jpg,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.52212,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (35).jpg,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.521089,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (28).jpg,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
